timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter,lat_x,lon_x,alt_x,alt_ellipsoid_x,delta_alt,eph_x,epv_x,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning,time_utc_usec,lat_y,lon_y,alt_y,alt_ellipsoid_y,s_variance_m_s,c_variance_rad,eph_y,epv_y,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,heading_x,heading_offset,fix_type,vel_ned_valid,satellites_used,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading_y,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,label
264551607,-0.38479823,0.021647591,-0.02514749,0.92240405,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481220798782,138.25291667807326,51.748373,86.898368,0.0,2.7245106999999997,3.9281372,51.201668,2.0,0.0,1.0,0.0,0.0,362048111.0,1382529180.3913043,49494.04347826087,86591.04347826086,0.35713045043478264,2.0173930347826086,2.007565295652174,2.993782765217391,0.84,1.3,102.0,10.0,0.0996087031304348,0.09895652704347828,0.007695652173913041,-0.13091304565217393,0.0,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,0.745871,0.419137,-0.050883796,-0.015382085,0.016268428,0.0,-0.056391865,0.1495899,0.1437421,-0.034023494,-0.031618506,-0.00430735,-0.337511,-0.080996364,1.1146643,2.649548,-2.350505,0.0064747804,51.69883,0.5480465,0.5485774,0.38846755,0.2199056,0.08474214,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,benign
264601598,-0.38411444,0.012332111,-0.005053152,0.92318934,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481206126645,138.25291703870238,51.755337499999996,86.903812,0.0,2.72450585,3.9281178,51.201668,2.0,0.0,1.0,0.0,0.0,362048111.0,1382529180.9130435,49502.434782608696,86599.43478260869,0.3563043643478261,2.017393147826087,2.007652256521739,2.9938262521739127,0.84,1.3,102.0,10.0,0.09408696330434783,0.09356522243478262,0.005956521739130437,-0.13013043652173914,0.0,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,0.72956795,0.44730811,-0.05717915800000001,-0.015382085,0.016268428,0.0,-0.0712122875,0.161319825,0.14247893,-0.039385919000000005,-0.031618506,-0.00430735,-0.337511,3.0577178179999995,-3.4044416999999996,-0.2679813000000002,-2.352431,0.0064747804,51.69883,0.5543419,0.5429252250000001,0.387673375,0.21412768,0.08446551299999999,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,benign
264641591,-0.38384828000000004,0.00909522075,0.0011675334999999998,0.92332399,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481191454508,138.2529173993315,51.762302,86.909256,-0.0,2.724501,3.9280984,51.201668,2.0,0.0,1.0,0.0,0.0,362048111.0,1382529181.4347825,49510.82608695652,86607.82608695653,0.3554782782608696,2.0173932608695653,2.007739217391304,2.9938697391304347,0.84,1.3,102.0,10.0,0.08856522347826087,0.08817391782608697,0.004217391304347826,-0.12934782739130435,0.0,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,0.7132649,0.47547922,-0.06347452,-0.015382085,0.016268428,0.0,-0.08603271,0.17304975,0.14121576,-0.044748344,-0.031618506,-0.00430735,-0.337511,6.196432,-7.9235477,-3.1855106,-2.354357,0.0064747804,51.69883,0.5606373,0.53727305,0.3868792,0.20834976,0.084188886,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,benign
264646590,-0.38358212,0.0058583305,0.007388219,0.92345864,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481183403475,138.25291755779298,51.766128333333334,86.91212,0.0,2.7245071000000003,3.9280981666666666,51.201668,2.0,0.0,1.0,0.0,0.0,362048111.0,1382529181.9565217,49519.217391304344,86616.21739130435,0.3546521921739131,2.0173933739130434,2.0078261782608693,2.9939132260869563,0.84,1.3,102.0,10.0,0.08304348365217393,0.08278261321739132,0.0024782608695652145,-0.12856521826086956,0.0,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,0.7040056,0.48978449,-0.06633997750000001,-0.015382085,0.016268428,0.0,-0.093208295,0.17743727,0.14286356249999999,-0.044305000000000004,-0.031618506,-0.00430735,-0.337511,4.858441375,-5.6589212,-2.1798840650000004,-2.3548907,0.0064747804,51.69883,0.56350275,0.5403166125000001,0.3872154825,0.210172185,0.084324112,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,benign
264701580,-0.38296214,0.002210225,0.016663317,0.9236111,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481175352442,138.25291771625444,51.76995466666666,86.914984,0.0,2.7245132,3.9280979333333335,51.201668,2.0,0.0,1.0,0.0,0.0,362048111.0,1382529182.4782608,49527.608695652176,86624.60869565218,0.3538261060869565,2.017393486956522,2.0079131391304346,2.9939567130434783,0.84,1.3,102.0,10.0,0.07752174382608697,0.07739130860869567,0.0007391304347826103,-0.1277826091304348,0.0,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,0.6947463,0.50408976,-0.06920543500000001,-0.015382085,0.016268428,0.0,-0.10038388000000001,0.18182479000000001,0.144511365,-0.043861656,-0.031618506,-0.00430735,-0.337511,3.5204507499999997,-3.3942946999999997,-1.1742575300000002,-2.3554244,0.0064747804,51.69883,0.5663682,0.543360175,0.387551765,0.21199461,0.084459338,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,benign
264727097,-0.38278497,0.0010307183800000001,0.019191137,0.923633335,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.204811673014085,138.25291787471593,51.773781,86.91784799999999,0.0,2.7245193,3.9280977000000004,51.201668,2.0,0.0,1.0,0.0,0.0,362048111.0,1382529183.0,49536.0,86633.0,0.35300002,2.0173936,2.0080001,2.9940002,0.84,1.3,102.0,10.0,0.072000004,0.072000004,-0.001,-0.127,0.0,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,0.685487,0.51839503,-0.0720708925,-0.015382085,0.016268428,0.0,-0.107559465,0.18621231,0.14615916750000002,-0.043418312,-0.031618506,-0.00430735,-0.337511,2.1824601249999995,-1.1296681999999993,-0.16863099500000045,-2.3559581,0.0064747804,51.69883,0.5692336499999999,0.5464037374999999,0.3878880475,0.213817035,0.084594564,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,benign
264751573,-0.3826078,-0.00014878824,0.021718957,0.92365557,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481159250375,138.25291803317742,51.777607333333336,86.920712,0.0,2.7245254,3.928097466666667,51.201668,2.0,0.0,1.0,0.0,0.0,362048111.09090906,1382529183.0454545,49532.818181818184,86629.77272727272,0.3530454736363637,2.0173936863636364,2.007636459090909,2.9935456545454544,0.84,1.3,102.0,11.181818181818182,0.072500004,0.06713636745454546,0.0024545454545454545,-0.12790909090909092,0.0,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,0.6762277,0.5327003,-0.07493635,-0.015382085,0.016268428,0.0,-0.11473505,0.19059983,0.14780697,-0.042974968,-0.031618506,-0.00430735,-0.337511,0.8444695,1.1349583,0.83699554,-2.3564918,0.0064747804,51.69883,0.5720991,0.5494473,0.38822433,0.21563946,0.08472979,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,benign
264801564,-0.3820486,-0.0022246756,0.029104706,0.9236812,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481151199342,138.25291819163888,51.781433666666665,86.923576,0.0,2.7245315000000003,3.9280972333333333,51.201668,2.0,0.0,1.0,0.0,0.0,362048111.1818182,1382529183.090909,49529.63636363636,86626.54545454546,0.3530909272727273,2.017393772727273,2.0072728181818182,2.993091109090909,0.84,1.3,102.0,12.363636363636363,0.07300000400000001,0.06227273090909091,0.005909090909090909,-0.12881818181818183,0.0,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,0.6678892750000001,0.5467433349999999,-0.08068377,-0.015382085,0.016268428,0.0,-0.09774895,0.16991863499999998,0.144670925,-0.048498348999999996,-0.031618506,-0.00430735,-0.337511,4.21568105,-0.3781053999999999,-0.026162505000000058,-2.3576664000000003,0.0064747804,51.69883,0.57784653,0.5434532999999999,0.38754386500000004,0.20924414000000002,0.084421858,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,benign
264851554,-0.38152638,-0.0033210968,0.032394916,0.9237842,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481143148309,138.25291835010037,51.78526,86.92644,-0.0,2.7245376,3.928097,51.201668,2.0,0.0,1.0,0.0,0.0,362048111.27272725,1382529183.1363637,49526.454545454544,86623.31818181818,0.35313638090909094,2.0173938590909093,2.006909177272727,2.9926365636363634,0.84,1.3,102.0,13.545454545454547,0.07350000400000001,0.057409094363636365,0.009363636363636362,-0.12972727272727272,0.0,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,0.65955085,0.56078637,-0.08643119,-0.015382085,0.016268428,0.0,-0.08076285,0.14923744,0.14153488,-0.05402173,-0.031618506,-0.00430735,-0.337511,7.5868926,-1.8911691,-0.88932055,-2.358841,0.0064747804,51.69883,0.58359396,0.5374593,0.3868634,0.20284882,0.084113926,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,benign
264901545,-0.38120326,-0.002317591,0.031674013,0.92394555,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481141303482,138.2529183806388,51.7888275,86.928276,0.0,2.724305275,3.928121375,51.201668,2.0,0.0,1.0,0.0,0.0,362048111.3636364,1382529183.1818182,49523.27272727273,86620.09090909091,0.35318183454545454,2.0173939454545455,2.006545536363636,2.992182018181818,0.84,1.3,102.0,14.727272727272727,0.07400000400000001,0.05254545781818182,0.012818181818181819,-0.13063636363636363,0.0,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,0.6555513749999999,0.568229705,-0.09023205000000001,-0.015382085,0.016268428,0.0,-0.068881358,0.128393315,0.148099065,-0.0475695725,-0.031618506,-0.00430735,-0.337511,5.2448379,-0.2545166000000001,0.15034672500000001,-2.3595822,0.0064747804,51.69883,0.58739483,0.542849115,0.388453435,0.20598327500000002,0.084454758,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,benign
264951537,-0.38086104,-0.0023773198,0.03200973,0.924075,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481139458656,138.25291841117723,51.792395,86.93011200000001,0.0,2.72407295,3.92814575,51.201668,2.0,0.0,1.0,0.0,0.0,362048111.45454544,1382529183.2272727,49520.09090909091,86616.86363636363,0.3532272881818182,2.0173940318181818,2.0061818954545454,2.9917274727272725,0.84,1.3,102.0,15.90909090909091,0.07450000400000001,0.04768182127272727,0.016272727272727272,-0.13154545454545455,0.0,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,0.6515519,0.57567304,-0.09403291,-0.015382085,0.016268428,0.0,-0.056999866,0.10754919,0.15466325,-0.041117415,-0.031618506,-0.00430735,-0.337511,2.9027832,1.3821359,1.190014,-2.3603234,0.0064747804,51.69883,0.5911957,0.54823893,0.39004347,0.20911773,0.08479559,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,benign
264996529,-0.38025716,-0.0028998742,0.031375866,0.924344,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.204811376138295,138.25291844171565,51.7959625,86.931948,0.0,2.7238406250000002,3.9281701250000003,51.201668,2.0,0.0,1.0,0.0,0.0,362048111.54545456,1382529183.2727273,49516.90909090909,86613.63636363637,0.35327274181818186,2.0173941181818185,2.0058182545454546,2.9912729272727274,0.84,1.3,102.0,17.090909090909093,0.07500000400000001,0.04281818472727273,0.019727272727272725,-0.13245454545454546,0.0,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,0.651448665,0.57370977,-0.09736708,-0.015382085,0.016268428,0.0,-0.0455013105,0.087677875,0.155129165,-0.0408456065,-0.031618506,-0.00430735,-0.337511,1.613302985,3.70778095,0.83966851,-2.3613762,0.0064747804,51.69883,0.5945298649999999,0.54048389,0.38894801,0.200578545,0.08429065,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,benign
265051519,-0.3798748,-0.002247042,0.029758833,0.9245565,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.204811357690026,138.25291847225407,51.79953,86.933784,-0.0,2.7236083,3.9281945,51.201668,2.0,0.0,1.0,0.0,0.0,362048111.6363636,1382529183.3181818,49513.72727272727,86610.40909090909,0.35331819545454546,2.0173942045454547,2.0054546136363633,2.990818381818182,0.84,1.3,102.0,18.272727272727273,0.07550000400000001,0.03795454818181818,0.023181818181818182,-0.13336363636363635,0.0,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,0.65134543,0.5717465,-0.10070125,-0.015382085,0.016268428,0.0,-0.034002755,0.06780656,0.15559508,-0.040573798,-0.031618506,-0.00430735,-0.337511,0.32382277,6.033426,0.48932302,-2.362429,0.0064747804,51.69883,0.59786403,0.53272885,0.38785255,0.19203936,0.08378571,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,benign
265101510,-0.3794329,-0.0014621891,0.027225532,0.9248175,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481138761057,138.252918400778,51.801419249999995,86.9339155,0.0,2.72354905,3.928174875,51.201668,2.0,0.0,1.0,0.0,0.0,362048111.72727275,1382529183.3636363,49510.545454545456,86607.18181818182,0.3533636490909091,2.017394290909091,2.0050909727272725,2.9903638363636365,0.84,1.3,102.0,19.454545454545453,0.07600000400000001,0.033090911636363636,0.026636363636363635,-0.13427272727272727,0.0,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,0.6534419650000001,0.56573155,-0.101943925,-0.015382085,0.016268428,0.0,-0.029510989,0.0491525685,0.15954262,-0.035133671,-0.031618506,-0.00430735,-0.337511,-3.999320115,7.0358185,-0.177162855,-2.3636452500000003,0.0064747804,51.69883,0.5991067,0.5377284250000001,0.388236195,0.194954765,0.08401892,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,benign
265151501,-0.37874228,-0.0013812727,0.025908109,0.9251385,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481141753112,138.2529183293019,51.8033085,86.93404699999999,0.0,2.7234898000000003,3.92815525,51.201668,2.0,0.0,1.0,0.0,0.0,362048111.8181818,1382529183.409091,49507.36363636364,86603.95454545454,0.3534091027272727,2.017394377272727,2.0047273318181817,2.989909290909091,0.84,1.3,102.0,20.636363636363637,0.07650000400000001,0.02822727509090909,0.03009090909090909,-0.13518181818181818,0.0,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,0.6555385,0.5597166,-0.1031866,-0.015382085,0.016268428,0.0,-0.025019223,0.030498577,0.16349016,-0.029693544,-0.031618506,-0.00430735,-0.337511,-8.322463,8.038211,-0.84364873,-2.3648615,0.0064747804,51.69883,0.60034937,0.542728,0.38861984,0.19787017,0.08425213,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,benign
265201493,-0.37801036,-0.0017534803,0.024290053,0.925481,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481144745166,138.25291825782585,51.805197750000005,86.9341785,0.0,2.7234305500000002,3.9281356250000004,51.201668,2.0,0.0,1.0,0.0,0.0,362048111.90909094,1382529183.4545455,49504.181818181816,86600.72727272728,0.3534545563636364,2.017394463636364,2.004363690909091,2.9894547454545455,0.84,1.3,102.0,21.81818181818182,0.07700000400000001,0.02336363854545454,0.033545454545454545,-0.1360909090909091,0.0,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,0.660096,0.55290527,-0.1057222075,-0.015382085,0.016268428,0.0,-0.0028033304999999994,0.0029368650000000003,0.17050288,-0.022892385,-0.031618506,-0.00430735,-0.337511,-5.0529412,3.6209251350000002,0.8744510350000001,-2.3666270000000003,0.0064747804,51.69883,0.602884985,0.53712205,0.387839435,0.19250783500000002,0.08391099199999999,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,benign
265251484,-0.3770894,-0.001269675,0.022368003,0.9259059,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.2048114773722,138.25291818634977,51.807087,86.93431,-0.0,2.7233713,3.928116,51.201668,2.0,0.0,1.0,0.0,0.0,362048112.0,1382529183.5,49501.0,86597.5,0.35350001,2.01739455,2.00400005,2.9890002,0.84,1.3,102.0,23.0,0.07750000400000001,0.018500001999999995,0.037,-0.137,0.0,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,0.6646535,0.54609394,-0.108257815,-0.015382085,0.016268428,0.0,0.019412562,-0.024624847,0.1775156,-0.016091226,-0.031618506,-0.00430735,-0.337511,-1.7834194,-0.79636073,2.5925508,-2.3683925,0.0064747804,51.69883,0.6054206,0.5315161,0.38705903,0.1871455,0.083569854,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,benign
265301475,-0.37591994,-0.00037145897,0.019998584,0.92643636,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481150163208,138.25291815751586,51.809141600000004,86.934956,0.0,2.7233692400000002,3.9281048000000003,51.201668,2.0,0.0,1.0,0.0,0.0,362048112.09090906,1382529183.5454545,49497.818181818184,86594.27272727272,0.35354546363636363,2.0173946363636364,2.003636409090909,2.9885456545454545,0.84,1.3,102.0,24.181818181818183,0.078000004,0.013636365454545454,0.04045454545454545,-0.1379090909090909,0.0,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,0.66950705,0.54025897,-0.1095374775,-0.015382085,0.016268428,0.0,0.03633021,-0.035490226,0.177004465,-0.0161254555,-0.031618506,-0.00430735,-0.337511,0.20407229999999998,-4.012718865,1.9712239500000002,-2.37087325,0.0064747804,51.69883,0.60670025,0.535879325,0.387158215,0.18965769999999998,0.083759557,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,benign
265341468,-0.37524451999999997,0.000494419315,0.018633306000000002,0.9267367799999999,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.204811525891955,138.25291812868196,51.811196200000005,86.935602,0.0,2.7233671800000003,3.9280936,51.201668,2.0,0.0,1.0,0.0,0.0,362048112.1818182,1382529183.590909,49494.63636363636,86591.04545454546,0.3535909172727273,2.017394722727273,2.003272768181818,2.988091109090909,0.84,1.3,102.0,25.363636363636367,0.078500004,0.008772728909090907,0.043909090909090905,-0.1388181818181818,0.0,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,0.6743606,0.534424,-0.11081714,-0.015382085,0.016268428,0.0,0.053247858,-0.046355605,0.17649333,-0.016159685,-0.031618506,-0.00430735,-0.337511,2.191564,-7.229077,1.3498971,-2.373354,0.0064747804,51.69883,0.6079799,0.54024255,0.3872574,0.1921699,0.08394926,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,benign
265346467,-0.3745691,0.0013602976,0.017268028,0.9270372,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481155015183,138.25291809984807,51.8132508,86.93624799999999,0.0,2.72336512,3.9280824,51.201668,2.0,0.0,1.0,0.0,0.0,362048112.27272725,1382529183.6363637,49491.454545454544,86587.81818181818,0.3536363709090909,2.0173948090909093,2.0029091272727273,2.9876365636363635,0.84,1.3,102.0,26.545454545454547,0.079000004,0.00390909236363636,0.047363636363636365,-0.13972727272727273,0.0,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,0.6756208533333333,0.5340021333333334,-0.11338789133333332,-0.015382085,0.016268428,0.0,0.05587555366666667,-0.033701046,0.17860899666666666,-0.015252408333333333,-0.031618506,-0.00430735,-0.337511,1.5517789166666667,-5.741057566666667,1.8755345666666665,-2.3765686666666666,0.0064747804,51.69883,0.6105506466666667,0.5373159,0.38700093999999996,0.18953456666666668,0.08379330666666666,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,benign
265401458,-0.37263292,0.0031540405,0.015499862,0.92784405,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481157441171,138.25291807101416,51.8153054,86.936894,0.0,2.72336306,3.9280711999999998,51.201668,2.0,0.0,1.0,0.0,0.0,362048112.3636364,1382529183.6818182,49488.27272727273,86584.59090909091,0.35368182454545455,2.0173948954545455,2.0025454863636365,2.987182018181818,0.84,1.3,102.0,27.727272727272727,0.079500004,-0.0009545441818181871,0.05081818181818182,-0.14063636363636364,0.0,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,0.6768811066666667,0.5335802666666667,-0.11595864266666667,-0.015382085,0.016268428,0.0,0.05850324933333333,-0.021046487,0.18072466333333334,-0.014345131666666667,-0.031618506,-0.00430735,-0.337511,0.9119938333333333,-4.253038133333334,2.4011720333333333,-2.3797833333333336,0.0064747804,51.69883,0.6131213933333334,0.53438925,0.38674448,0.18689923333333333,0.08363735333333333,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,benign
265451448,-0.37032822,0.0050264252,0.013913104,0.92878324,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481159867158,138.25291804218026,51.81736,86.93754,-0.0,2.723361,3.92806,51.201668,2.0,0.0,1.0,0.0,0.0,362048112.45454544,1382529183.7272727,49485.09090909091,86581.36363636363,0.35372727818181815,2.0173949818181818,2.0021818454545453,2.9867274727272726,0.84,1.3,102.0,28.90909090909091,0.080000004,-0.005818180727272734,0.05427272727272727,-0.14154545454545453,0.0,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,0.67814136,0.5331584,-0.118529394,-0.015382085,0.016268428,0.0,0.061130945,-0.008391928,0.18284033,-0.013437855,-0.031618506,-0.00430735,-0.337511,0.27220875,-2.7650187,2.9268095,-2.382998,0.0064747804,51.69883,0.61569214,0.5314626,0.38648802,0.1842639,0.0834814,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,benign
265501441,-0.36733258,0.0062603108,0.015236716,0.9299438,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481160923393,138.25291807535962,51.8207435,86.9389475,0.0,2.72332505,3.9280423,38.401251,2.0,0.0,0.75,0.0,0.0,362048112.54545456,1382529183.7727273,49481.90909090909,86578.13636363637,0.3537727318181818,2.0173950681818185,2.0018182045454544,2.9862729272727275,0.84,1.3,102.0,30.090909090909093,0.080500004,-0.010681817272727281,0.057727272727272724,-0.14245454545454544,0.0,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,0.6796878,0.53471135,-0.121001157,-0.015382085,0.016268428,0.0,0.0674730675,0.017347384,0.17180911999999998,-0.0250855345,-0.031618506,-0.00430735,-0.337511,0.392867445,0.6048373999999996,-0.5034777500000001,-2.3896816000000003,0.0064747804,51.69883,0.61816392,0.53627315,0.38685718,0.18696741,0.08371746499999999,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,benign
265551431,-0.3641457,0.00633266,0.017253278,0.9311607,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.204811619796274,138.252918108539,51.824127000000004,86.940355,0.0,2.7232891,3.9280245999999996,25.600834,2.0,0.0,0.5,0.0,0.0,362048112.6363636,1382529183.8181818,49478.72727272727,86574.90909090909,0.35381818545454546,2.0173951545454547,2.0014545636363636,2.985818381818182,0.84,1.3,102.0,31.272727272727273,0.081000004,-0.015545453818181829,0.06118181818181818,-0.14336363636363636,0.0,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,0.68123424,0.5362643,-0.12347292,-0.015382085,0.016268428,0.0,0.07381519,0.043086696,0.16077791,-0.036733214,-0.031618506,-0.00430735,-0.337511,0.51352614,3.9746935,-3.933765,-2.3963652,0.0064747804,51.69883,0.6206357,0.5410837,0.38722634,0.18967092,0.08395353,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,benign
265601422,-0.36132184,0.006852283,0.016707325,0.9322663,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481163035863,138.2529181417184,51.8275105,86.9417625,0.0,2.72325315,3.9280068999999997,12.800416999999996,2.0,0.0,0.25,0.0,0.0,362048112.72727275,1382529183.8636363,49475.545454545456,86571.68181818182,0.35386363909090907,2.017395240909091,2.001090922727273,2.9853638363636366,0.84,1.3,102.0,32.45454545454545,0.081500004,-0.020409090363636376,0.06463636363636363,-0.14427272727272727,0.0,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,0.6820367700000001,0.54066535,-0.127769695,-0.015382085,0.016268428,0.0,0.065936247,0.063371283,0.15393590499999998,-0.045342947,-0.031618506,-0.00430735,-0.337511,1.04408432,4.2634152499999995,-3.56661075,-2.40186835,0.0064747804,51.69883,0.624932475,0.5359047699999999,0.38649712,0.18520229500000002,0.08363962999999999,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.5,benign
265651414,-0.35893774,0.008345148,0.0076420247,0.933293,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3.0,36.20481164092097,138.25291817489776,51.830894,86.94317,-0.0,2.7232172,3.9279892,0.0,2.0,0.0,0.0,0.0,0.0,362048112.8181818,1382529183.909091,49472.36363636364,86568.45454545454,0.3539090927272727,2.017395327272727,2.0007272818181816,2.984909290909091,0.84,1.3,102.0,33.63636363636364,0.082000004,-0.025272726909090923,0.06809090909090909,-0.1451818181818182,0.0,,0.0,3.0,1.0,11.0,36.2048055,138.2529121,0.6828393,0.5450664,-0.13206647,-0.015382085,0.016268428,0.0,0.058057304,0.08365587,0.1470939,-0.05395268,-0.031618506,-0.00430735,-0.337511,1.5746425,4.552137,-3.1994565,-2.4073715,0.0064747804,51.69883,0.62922925,0.53072584,0.3857679,0.18073367,0.08332573,inf,inf,inf,inf,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,benign
